,unit_number,cycles,setting_1,setting_2,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,Lifecycle_class
17978,88,183,0.0017,0.0003,642.96,1594.45,1413.74,14.62,21.61,553.11,2388.08,9106.41,1.3,47.81,521.25,2388.07,8177.15,8.4819,396,2388,100.0,38.67,23.3069,30,Brand new
17979,88,184,0.0003,-0.0002,643.15,1594.52,1422.99,14.62,21.61,552.29,2388.11,9113.3,1.3,47.8,520.46,2388.09,8183.91,8.5027,394,2388,100.0,38.72,23.1789,29,Brand new
17980,88,185,0.0046,0.0004,642.88,1607.09,1415.04,14.62,21.61,552.83,2388.13,9105.16,1.3,47.74,521.26,2388.11,8185.5,8.4833,393,2388,100.0,38.76,23.3286,28,Brand new
17981,88,186,0.0008,-0.0001,643.04,1599.34,1424.94,14.62,21.61,552.8,2388.16,9116.94,1.3,47.85,520.86,2388.12,8178.67,8.4541,395,2388,100.0,38.7,23.1973,27,Brand new
17982,88,187,-0.0038,-0.0,643.13,1602.95,1418.72,14.62,21.61,551.91,2388.09,9105.46,1.3,47.94,520.66,2388.1,8182.04,8.4768,397,2388,100.0,38.6,23.3654,26,Brand new
17983,88,188,-0.0006,0.0001,643.07,1594.12,1418.9,14.62,21.61,552.39,2388.11,9109.58,1.3,47.86,521.06,2388.15,8184.31,8.4919,395,2388,100.0,38.66,23.1717,25,Brand new
17984,88,189,-0.0023,0.0004,643.58,1597.75,1413.71,14.62,21.61,552.78,2388.17,9115.07,1.3,47.86,520.68,2388.13,8183.41,8.4756,395,2388,100.0,38.63,23.1919,24,Brand new
17985,88,190,0.0011,-0.0004,643.02,1596.97,1419.98,14.62,21.61,552.17,2388.12,9112.81,1.3,47.72,521.12,2388.11,8184.31,8.5349,395,2388,100.0,38.54,23.1538,23,Brand new
17986,88,191,0.0006,0.0002,643.18,1593.59,1416.46,14.62,21.61,552.51,2388.15,9122.23,1.3,48.02,520.28,2388.11,8183.02,8.5118,395,2388,100.0,38.83,23.1457,22,Brand new
17987,88,192,-0.0008,0.0003,642.82,1588.17,1417.65,14.62,21.61,552.04,2388.12,9115.48,1.3,47.72,519.95,2388.09,8195.04,8.4654,395,2388,100.0,38.6,23.1298,21,Brand new
17988,88,193,-0.0015,-0.0003,643.04,1598.83,1422.7,14.62,21.61,552.94,2388.14,9114.77,1.3,47.81,520.46,2388.15,8180.41,8.4971,396,2388,100.0,38.44,23.2403,20,Brand new
17989,88,194,0.0015,0.0005,643.49,1599.39,1417.39,14.62,21.61,552.63,2388.12,9121.78,1.3,48.03,520.61,2388.13,8188.9,8.4951,397,2388,100.0,38.68,23.2196,19,Brand new
17990,88,195,0.0014,0.0004,643.49,1607.65,1427.33,14.62,21.61,551.63,2388.14,9120.64,1.3,47.89,520.43,2388.21,8196.08,8.4439,394,2388,100.0,38.54,23.2684,18,Brand new
17991,88,196,0.0008,-0.0004,643.39,1603.88,1426.79,14.62,21.61,553.0,2388.16,9116.61,1.3,48.0,520.21,2388.02,8193.47,8.4633,396,2388,100.0,38.52,23.1676,17,Brand new
17992,88,197,-0.0012,0.0001,643.38,1603.33,1421.64,14.62,21.61,552.36,2388.14,9125.58,1.3,47.85,520.66,2388.11,8189.41,8.5536,396,2388,100.0,38.59,23.1146,16,Brand new
17993,88,198,0.0026,-0.0002,643.46,1594.53,1421.86,14.62,21.61,553.0,2388.11,9121.25,1.3,47.83,520.6,2388.17,8191.64,8.51,396,2388,100.0,38.35,23.1855,15,Brand new
17994,88,199,-0.0022,0.0003,643.65,1600.49,1421.91,14.62,21.61,552.44,2388.08,9127.2,1.3,47.86,520.29,2388.13,8197.04,8.4998,396,2388,100.0,38.38,23.221,14,Brand new
17995,88,200,-0.0043,0.0002,643.56,1589.07,1426.59,14.62,21.61,551.92,2388.15,9123.57,1.3,47.93,519.63,2388.13,8190.95,8.4991,398,2388,100.0,38.57,23.1349,13,Brand new
17996,88,201,-0.0026,0.0005,643.51,1600.06,1422.46,14.62,21.61,551.75,2388.18,9129.97,1.3,47.95,520.44,2388.17,8197.08,8.4573,397,2388,100.0,38.55,23.1059,12,Brand new
17997,88,202,-0.0021,-0.0001,643.29,1594.58,1420.86,14.62,21.61,552.59,2388.14,9128.92,1.3,47.85,520.58,2388.12,8195.41,8.4935,397,2388,100.0,38.49,23.0331,11,Brand new
17998,88,203,0.0008,-0.0,643.37,1594.58,1430.3,14.62,21.61,551.97,2388.2,9132.06,1.3,48.07,520.17,2388.16,8191.72,8.483,397,2388,100.0,38.37,23.1274,10,Brand new
17999,88,204,-0.001,0.0004,643.51,1601.71,1424.41,14.62,21.61,552.08,2388.13,9134.06,1.3,48.02,520.42,2388.14,8203.99,8.5342,396,2388,100.0,38.47,22.9737,9,Brand new
18000,88,205,0.0013,0.0001,643.17,1596.52,1423.15,14.62,21.61,552.05,2388.15,9138.02,1.3,47.88,519.86,2388.15,8198.4,8.443,397,2388,100.0,38.44,23.0956,8,Brand new
18001,88,206,0.0015,-0.0003,644.2,1596.72,1430.08,14.62,21.61,551.95,2388.15,9132.03,1.3,48.06,520.23,2388.15,8202.18,8.5035,397,2388,100.0,38.49,23.2217,7,Brand new
18002,88,207,0.001,0.0002,642.7,1599.83,1420.87,14.62,21.61,552.09,2388.21,9137.11,1.3,47.93,519.92,2388.11,8202.73,8.514,398,2388,100.0,38.43,23.0741,6,Brand new
18003,88,208,-0.0016,0.0004,643.44,1607.07,1423.26,14.62,21.61,551.79,2388.19,9136.14,1.3,48.06,520.05,2388.21,8201.41,8.5043,397,2388,100.0,38.45,23.1862,5,Brand new
18004,88,209,0.001,0.0004,643.42,1597.56,1425.77,14.62,21.61,551.78,2388.14,9141.19,1.3,48.14,519.87,2388.13,8209.88,8.4872,397,2388,100.0,38.39,23.0212,4,Brand new
18005,88,210,0.0041,0.0001,643.92,1601.2,1426.06,14.62,21.61,551.87,2388.13,9143.49,1.3,48.14,520.02,2388.15,8210.67,8.5122,396,2388,100.0,38.57,23.0343,3,Brand new
18006,88,211,0.0013,0.0002,644.06,1600.81,1430.66,14.62,21.61,551.52,2388.16,9140.3,1.3,48.04,520.36,2388.23,8206.3,8.5234,398,2388,100.0,38.56,23.1055,2,Brand new
18007,88,212,0.0018,0.0004,643.58,1598.21,1437.53,14.62,21.61,551.56,2388.19,9152.44,1.3,48.04,520.05,2388.12,8213.32,8.5447,395,2388,100.0,38.55,23.0998,1,Brand new
18008,88,213,-0.0019,0.0003,643.65,1602.86,1431.92,14.62,21.61,551.76,2388.13,9149.8,1.3,48.4,519.95,2388.19,8212.51,8.5067,397,2388,100.0,38.45,22.9829,0,Brand new
18009,89,1,0.0018,-0.0002,642.47,1582.56,1402.93,14.62,21.6,554.62,2388.07,9042.07,1.3,46.97,522.18,2388.03,8128.4,8.4249,391,2388,100.0,38.93,23.384,216,Attention required
18010,89,2,-0.0018,0.0001,642.05,1586.56,1398.5,14.62,21.6,554.26,2388.08,9047.47,1.3,47.19,522.36,2388.02,8133.06,8.424,390,2388,100.0,38.94,23.4232,215,Attention required
18011,89,3,-0.0002,-0.0004,642.2,1584.76,1392.73,14.62,21.61,554.54,2388.09,9041.99,1.3,47.34,522.36,2388.08,8130.65,8.3794,393,2388,100.0,39.15,23.3842,214,Attention required
18012,89,4,0.0014,0.0002,641.72,1588.51,1400.78,14.62,21.6,554.04,2388.1,9046.95,1.3,47.28,522.25,2387.99,8134.42,8.4152,391,2388,100.0,39.3,23.3648,213,Attention required
18013,89,5,-0.0005,-0.0002,642.31,1587.64,1411.85,14.62,21.61,554.04,2388.04,9050.53,1.3,47.08,521.68,2388.04,8129.94,8.4132,394,2388,100.0,38.95,23.3065,212,Attention required
18014,89,6,0.0029,-0.0003,642.48,1588.88,1393.88,14.62,21.61,554.23,2388.03,9044.55,1.3,47.39,522.01,2388.06,8128.11,8.3743,392,2388,100.0,38.95,23.4351,211,Attention required
18015,89,7,-0.0,0.0003,642.52,1581.87,1391.43,14.62,21.61,554.26,2388.07,9048.51,1.3,47.29,522.57,2388.08,8130.42,8.4112,392,2388,100.0,38.82,23.4921,210,Attention required
18016,89,8,-0.0001,0.0002,642.31,1584.98,1400.96,14.62,21.61,554.94,2388.01,9050.7,1.3,47.08,522.29,2387.97,8134.28,8.411,393,2388,100.0,38.96,23.2812,209,Attention required
18017,89,9,-0.0011,-0.0,641.92,1588.23,1394.86,14.62,21.61,553.82,2388.01,9055.81,1.3,47.3,522.23,2388.08,8136.67,8.4018,391,2388,100.0,39.15,23.4699,208,Attention required
18018,89,10,0.0035,-0.0001,642.58,1591.4,1404.55,14.62,21.61,554.35,2388.03,9043.5,1.3,47.25,521.93,2388.04,8129.29,8.4156,391,2388,100.0,39.05,23.3366,207,Attention required
18019,89,11,-0.0004,-0.0003,642.02,1584.73,1402.71,14.62,21.61,554.64,2388.05,9045.91,1.3,47.35,521.99,2388.06,8135.49,8.3872,391,2388,100.0,39.04,23.2997,206,Attention required
18020,89,12,-0.0013,-0.0001,642.01,1584.41,1401.01,14.62,21.61,554.34,2388.09,9049.35,1.3,47.34,522.14,2388.08,8131.19,8.4191,392,2388,100.0,39.15,23.4216,205,Attention required
18021,89,13,-0.0,0.0003,642.58,1578.37,1399.93,14.62,21.61,554.0,2388.07,9049.23,1.3,47.28,522.36,2388.06,8136.06,8.4231,391,2388,100.0,39.04,23.3964,204,Attention required
18022,89,14,0.0015,-0.0002,641.9,1584.31,1400.4,14.62,21.61,553.94,2388.03,9051.37,1.3,47.33,522.14,2388.04,8136.87,8.4347,390,2388,100.0,38.98,23.4471,203,Attention required
18023,89,15,-0.0006,-0.0005,642.26,1594.02,1399.47,14.62,21.61,554.25,2388.11,9045.08,1.3,47.11,521.88,2388.05,8130.93,8.4081,392,2388,100.0,39.15,23.4051,202,Attention required
18024,89,16,0.0018,0.0003,642.19,1589.27,1404.25,14.62,21.61,553.95,2388.03,9050.58,1.3,47.15,522.27,2388.05,8128.62,8.398,390,2388,100.0,38.97,23.43,201,Attention required
18025,89,17,-0.0034,0.0002,642.43,1584.33,1390.89,14.62,21.61,554.39,2388.09,9045.87,1.3,47.28,522.6,2388.11,8129.13,8.3523,390,2388,100.0,39.04,23.291,200,Attention required
18026,89,18,-0.0011,0.0001,642.32,1583.23,1398.72,14.62,21.61,554.35,2388.03,9054.04,1.3,47.06,521.49,2388.02,8126.98,8.4113,391,2388,100.0,38.98,23.3062,199,Attention required
18027,89,19,-0.0018,0.0003,642.04,1586.96,1399.48,14.62,21.61,553.88,2388.06,9045.4,1.3,47.22,522.56,2388.04,8131.47,8.3885,392,2388,100.0,38.97,23.2948,198,Attention required
18028,89,20,0.0015,-0.0005,642.95,1584.72,1404.5,14.62,21.61,554.09,2388.06,9046.69,1.3,47.08,522.3,2388.06,8130.26,8.3966,391,2388,100.0,38.77,23.3943,197,Attention required
18029,89,21,0.0018,0.0004,642.08,1584.99,1394.49,14.62,21.61,554.37,2388.06,9053.36,1.3,47.17,522.21,2388.08,8131.2,8.416,391,2388,100.0,38.91,23.4253,196,Attention required
18030,89,22,-0.0033,-0.0005,642.59,1591.59,1403.04,14.62,21.61,553.71,2388.01,9037.21,1.3,47.21,522.33,2388.03,8134.09,8.3996,392,2388,100.0,39.03,23.4278,195,Attention required
18031,89,23,0.002,-0.0004,641.67,1585.57,1404.21,14.62,21.61,554.23,2388.01,9051.14,1.3,47.3,522.23,2388.12,8127.36,8.3875,392,2388,100.0,38.98,23.4289,194,Attention required
18032,89,24,-0.0002,-0.0002,641.86,1584.29,1398.94,14.62,21.61,554.37,2388.07,9049.29,1.3,47.29,521.61,2388.04,8125.74,8.4237,391,2388,100.0,38.96,23.3961,193,Attention required
18033,89,25,-0.0015,-0.0002,642.19,1579.3,1398.88,14.62,21.61,554.29,2388.05,9053.66,1.3,47.25,521.99,2388.03,8127.77,8.4062,392,2388,100.0,39.09,23.2607,192,Attention required
18034,89,26,0.0004,-0.0002,642.24,1581.53,1399.36,14.62,21.61,554.77,2388.06,9051.12,1.3,47.41,522.09,2388.04,8131.84,8.3683,393,2388,100.0,39.02,23.4481,191,Attention required
18035,89,27,-0.0003,-0.0005,642.03,1580.0,1403.67,14.62,21.61,553.73,2388.12,9050.08,1.3,47.17,521.88,2388.06,8127.84,8.4365,391,2388,100.0,38.99,23.3912,190,Attention required
18036,89,28,-0.002,-0.0001,642.39,1586.81,1401.72,14.62,21.61,554.7,2388.04,9043.3,1.3,47.35,522.01,2388.11,8133.83,8.4137,391,2388,100.0,39.01,23.4866,189,Attention required
18037,89,29,-0.0,-0.0005,642.22,1585.76,1400.26,14.62,21.61,554.54,2388.09,9049.82,1.3,47.21,522.04,2388.08,8125.36,8.3793,392,2388,100.0,38.72,23.4411,188,Attention required
18038,89,30,0.001,-0.0002,642.85,1586.04,1397.71,14.62,21.61,554.14,2388.06,9044.36,1.3,47.12,522.19,2388.03,8133.45,8.4154,391,2388,100.0,39.14,23.4423,187,Attention required
18039,89,31,-0.0,-0.0004,642.03,1589.2,1401.08,14.62,21.61,553.83,2388.07,9043.05,1.3,47.26,522.01,2388.07,8138.32,8.4033,391,2388,100.0,39.07,23.3573,186,Attention required
18040,89,32,-0.0018,0.0002,642.02,1582.03,1393.95,14.62,21.61,553.48,2387.96,9048.79,1.3,47.29,521.74,2388.03,8126.96,8.4017,392,2388,100.0,39.03,23.4392,185,Attention required
18041,89,33,-0.0012,-0.0001,642.45,1581.35,1402.34,14.62,21.61,553.92,2388.05,9053.7,1.3,47.36,522.38,2388.04,8128.85,8.3941,391,2388,100.0,39.03,23.3913,184,Attention required
18042,89,34,0.0031,-0.0001,641.69,1588.27,1400.59,14.62,21.61,554.23,2388.07,9049.21,1.3,47.16,522.77,2388.05,8131.09,8.3807,392,2388,100.0,38.93,23.3734,183,Attention required
18043,89,35,-0.0027,0.0003,642.39,1596.03,1392.99,14.62,21.61,553.52,2388.05,9055.28,1.3,47.3,521.96,2388.0,8137.05,8.4043,393,2388,100.0,39.22,23.4139,182,Attention required
18044,89,36,0.0018,0.0003,642.29,1584.9,1401.27,14.62,21.61,553.96,2388.05,9051.07,1.3,47.45,522.15,2388.07,8126.62,8.3975,392,2388,100.0,39.04,23.3479,181,Attention required
18045,89,37,0.0006,0.0003,642.75,1590.28,1399.81,14.62,21.61,553.4,2388.02,9050.19,1.3,47.22,521.35,2388.01,8132.04,8.4252,391,2388,100.0,38.95,23.289,180,Attention required
18046,89,38,-0.0028,0.0002,642.04,1590.25,1398.86,14.62,21.61,554.47,2388.07,9045.98,1.3,47.41,522.44,2388.04,8133.87,8.4068,393,2388,100.0,39.0,23.4375,179,Attention required
18047,89,39,-0.0011,-0.0005,641.98,1585.94,1404.84,14.62,21.61,554.13,2388.06,9046.46,1.3,47.24,521.95,2388.06,8132.6,8.4239,393,2388,100.0,38.9,23.3592,178,Attention required
18048,89,40,0.0029,0.0004,642.36,1589.44,1402.93,14.62,21.61,554.96,2388.05,9047.15,1.3,47.3,522.4,2388.04,8133.63,8.422,393,2388,100.0,39.03,23.3918,177,Attention required
18049,89,41,0.0013,0.0002,641.79,1589.69,1393.18,14.62,21.61,554.51,2388.05,9043.33,1.3,47.41,521.79,2388.05,8129.14,8.4035,392,2388,100.0,39.03,23.3868,176,Attention required
18050,89,42,-0.0024,-0.0002,642.11,1586.29,1398.1,14.62,21.61,553.35,2388.04,9050.61,1.3,47.23,521.58,2388.04,8130.64,8.409,395,2388,100.0,38.84,23.3995,175,Attention required
18051,89,43,0.0023,-0.0001,642.35,1590.77,1403.31,14.62,21.61,554.79,2388.04,9049.42,1.3,47.17,522.1,2388.04,8130.98,8.4158,392,2388,100.0,38.92,23.3281,174,Attention required
18052,89,44,-0.0023,0.0004,642.47,1581.8,1399.76,14.62,21.61,554.25,2388.03,9045.61,1.3,47.42,522.49,2388.05,8126.71,8.408,391,2388,100.0,38.99,23.3304,173,Attention required
18053,89,45,-0.001,0.0004,641.81,1579.99,1396.67,14.62,21.61,554.07,2388.05,9049.61,1.3,47.22,522.39,2388.02,8133.29,8.4157,393,2388,100.0,39.08,23.4287,172,Attention required
18054,89,46,0.0,0.0001,642.16,1585.78,1398.24,14.62,21.61,554.2,2388.02,9047.76,1.3,47.33,522.42,2388.06,8130.07,8.4124,392,2388,100.0,38.97,23.4112,171,Attention required
18055,89,47,0.0002,0.0001,642.29,1597.71,1395.67,14.62,21.61,554.59,2388.07,9043.99,1.3,47.06,522.54,2388.05,8132.66,8.4067,391,2388,100.0,38.94,23.4081,170,Attention required
18056,89,48,-0.0014,0.0002,642.24,1584.89,1405.7,14.62,21.61,554.58,2388.02,9054.06,1.3,47.26,522.59,2388.02,8135.94,8.3923,391,2388,100.0,38.93,23.3214,169,Attention required
18057,89,49,-0.0005,0.0,642.44,1583.39,1403.9,14.62,21.61,554.34,2388.03,9049.85,1.3,47.32,522.26,2388.08,8132.3,8.3964,393,2388,100.0,39.01,23.409,168,Attention required
18058,89,50,0.0002,-0.0004,642.32,1589.09,1403.89,14.62,21.61,553.62,2388.04,9045.57,1.3,47.19,522.27,2388.02,8129.64,8.4225,392,2388,100.0,39.08,23.4033,167,Attention required
18059,89,51,0.0005,-0.0001,642.3,1586.23,1398.84,14.62,21.61,554.24,2388.0,9048.59,1.3,47.32,521.65,2388.07,8128.78,8.3858,392,2388,100.0,39.01,23.4709,166,Attention required
18060,89,52,-0.0005,0.0003,642.24,1581.21,1394.4,14.62,21.61,553.77,2388.03,9056.11,1.3,47.02,522.02,2388.05,8128.62,8.4017,392,2388,100.0,38.96,23.4281,165,Attention required
18061,89,53,0.0035,0.0001,641.92,1585.25,1407.35,14.62,21.61,554.09,2388.04,9040.51,1.3,47.01,522.04,2388.04,8135.88,8.4171,391,2388,100.0,38.96,23.2939,164,Attention required
18062,89,54,-0.0004,0.0001,643.16,1586.37,1403.94,14.62,21.61,553.55,2388.04,9051.37,1.3,47.47,522.24,2388.12,8128.62,8.4142,392,2388,100.0,38.85,23.3623,163,Attention required
18063,89,55,0.0025,-0.0001,642.19,1586.53,1401.24,14.62,21.61,553.96,2388.02,9047.34,1.3,47.39,521.81,2388.04,8126.41,8.4163,391,2388,100.0,38.93,23.448,162,Attention required
18064,89,56,-0.0042,-0.0001,641.77,1585.72,1401.47,14.62,21.61,554.44,2388.01,9046.66,1.3,47.2,522.51,2388.06,8133.25,8.4199,392,2388,100.0,38.82,23.4378,161,Attention required
18065,89,57,-0.0013,0.0003,642.43,1591.5,1393.35,14.62,21.61,553.43,2388.05,9044.69,1.3,47.51,521.48,2388.11,8131.13,8.4126,391,2388,100.0,38.81,23.4348,160,Attention required
18066,89,58,-0.0044,0.0001,642.38,1582.59,1398.58,14.62,21.61,554.26,2388.03,9046.29,1.3,47.3,522.4,2388.02,8134.64,8.4289,392,2388,100.0,39.11,23.4697,159,Attention required
18067,89,59,0.0027,-0.0,642.94,1589.83,1407.15,14.62,21.61,554.04,2388.06,9051.41,1.3,47.23,521.79,2388.06,8134.27,8.3836,390,2388,100.0,39.12,23.3982,158,Attention required
18068,89,60,0.0002,-0.0001,642.06,1588.33,1397.54,14.62,21.61,554.15,2388.01,9048.43,1.3,47.39,521.79,2388.05,8134.64,8.3928,392,2388,100.0,39.03,23.3516,157,Attention required
18069,89,61,-0.0025,-0.0004,641.97,1587.42,1396.75,14.62,21.61,553.44,2388.02,9054.72,1.3,47.46,521.88,2388.05,8137.04,8.4144,392,2388,100.0,38.93,23.3227,156,Attention required
18070,89,62,0.0,-0.0005,642.86,1584.09,1401.04,14.62,21.61,554.49,2388.04,9049.37,1.3,47.06,522.18,2388.0,8135.67,8.3839,392,2388,100.0,39.05,23.3718,155,Mature
18071,89,63,0.0006,0.0004,642.44,1587.58,1407.82,14.62,21.61,554.2,2388.08,9052.42,1.3,47.28,522.17,2388.07,8132.71,8.4058,393,2388,100.0,38.84,23.4544,154,Mature
18072,89,64,-0.0012,0.0003,641.98,1592.33,1404.65,14.62,21.61,554.26,2388.03,9048.12,1.3,47.17,522.4,2388.07,8129.15,8.3968,391,2388,100.0,38.92,23.3508,153,Mature
18073,89,65,0.0012,0.0004,642.45,1583.77,1395.68,14.62,21.61,553.56,2388.05,9051.41,1.3,47.35,522.13,2388.09,8131.7,8.4023,392,2388,100.0,38.98,23.371,152,Mature
18074,89,66,-0.0026,-0.0,642.53,1581.34,1401.28,14.62,21.61,554.39,2388.08,9047.41,1.3,47.47,521.45,2388.01,8128.97,8.4216,391,2388,100.0,38.88,23.4394,151,Mature
18075,89,67,-0.0018,0.0001,642.44,1574.96,1408.12,14.62,21.61,553.76,2388.06,9047.55,1.3,47.28,522.01,2388.01,8132.79,8.4284,392,2388,100.0,38.89,23.3703,150,Mature
18076,89,68,-0.0024,0.0003,642.51,1583.34,1400.79,14.62,21.61,554.36,2388.09,9046.47,1.3,47.4,522.34,2388.09,8134.81,8.4221,391,2388,100.0,38.81,23.3412,149,Mature
18077,89,69,0.0006,0.0002,641.87,1589.89,1404.66,14.62,21.61,553.34,2388.03,9044.83,1.3,47.45,522.17,2388.09,8127.29,8.4071,392,2388,100.0,38.91,23.3925,148,Mature
18078,89,70,0.0027,0.0001,642.42,1587.75,1398.97,14.62,21.61,554.47,2388.07,9049.0,1.3,47.44,522.23,2388.07,8131.36,8.4409,393,2388,100.0,38.91,23.3887,147,Mature
18079,89,71,-0.0009,0.0001,642.23,1589.98,1402.57,14.62,21.61,554.36,2388.1,9052.68,1.3,47.26,522.41,2388.07,8131.65,8.395,391,2388,100.0,38.84,23.4214,146,Mature
18080,89,72,-0.0003,-0.0001,642.21,1583.02,1400.94,14.62,21.61,554.92,2388.06,9049.8,1.3,47.34,521.96,2388.03,8134.57,8.4521,392,2388,100.0,38.84,23.3088,145,Mature
18081,89,73,0.0016,-0.0001,641.97,1584.99,1402.35,14.62,21.61,554.79,2388.06,9053.62,1.3,47.35,522.39,2388.02,8133.04,8.4188,392,2388,100.0,39.07,23.3817,144,Mature
18082,89,74,-0.0015,0.0003,642.44,1587.73,1400.98,14.62,21.61,553.81,2388.03,9050.74,1.3,47.51,522.16,2388.09,8131.55,8.4284,390,2388,100.0,38.96,23.3593,143,Mature
18083,89,75,-0.0021,-0.0001,642.37,1591.54,1400.25,14.62,21.6,554.27,2388.07,9048.31,1.3,47.33,521.98,2388.11,8134.07,8.397,392,2388,100.0,38.95,23.4074,142,Mature
18084,89,76,0.0035,-0.0004,641.72,1591.84,1403.63,14.62,21.61,553.72,2388.08,9049.49,1.3,47.43,522.02,2388.07,8133.36,8.3848,390,2388,100.0,39.03,23.361,141,Mature
18085,89,77,0.0019,0.0,642.9,1589.5,1400.98,14.62,21.61,554.7,2388.03,9046.54,1.3,47.31,521.88,2388.07,8138.89,8.3961,392,2388,100.0,38.95,23.4287,140,Mature
18086,89,78,0.0023,0.0003,641.86,1582.7,1403.13,14.62,21.61,553.54,2388.1,9049.62,1.3,47.34,522.16,2388.07,8131.22,8.3901,391,2388,100.0,39.06,23.3262,139,Mature
18087,89,79,-0.0033,-0.0,641.89,1585.48,1402.01,14.62,21.61,553.83,2388.05,9049.98,1.3,47.15,522.01,2388.04,8134.42,8.4009,392,2388,100.0,38.88,23.3494,138,Mature
18088,89,80,-0.0025,-0.0002,642.45,1589.6,1398.8,14.62,21.6,553.41,2388.07,9051.7,1.3,47.27,521.83,2388.04,8135.75,8.4007,392,2388,100.0,38.94,23.3696,137,Mature
18089,89,81,-0.0031,-0.0001,642.44,1580.42,1400.64,14.62,21.61,554.67,2388.07,9052.87,1.3,47.36,522.63,2388.04,8139.73,8.4341,392,2388,100.0,39.0,23.3968,136,Mature
18090,89,82,0.0025,-0.0004,642.69,1586.06,1399.54,14.62,21.61,554.27,2388.06,9053.32,1.3,47.25,522.81,2388.0,8134.28,8.4409,391,2388,100.0,38.77,23.3995,135,Mature
18091,89,83,0.0022,0.0004,642.54,1583.62,1405.16,14.62,21.61,553.5,2388.07,9055.81,1.3,47.49,521.67,2388.1,8136.18,8.426,391,2388,100.0,39.12,23.2869,134,Mature
18092,89,84,0.0008,-0.0003,642.4,1580.86,1406.15,14.62,21.61,554.26,2388.07,9045.95,1.3,47.39,521.72,2388.06,8133.62,8.4179,392,2388,100.0,39.11,23.3763,133,Mature
18093,89,85,-0.0019,-0.0,642.08,1588.36,1401.67,14.62,21.61,554.39,2388.07,9044.99,1.3,47.28,521.72,2388.07,8132.87,8.4005,391,2388,100.0,39.07,23.2908,132,Mature
18094,89,86,0.0021,-0.0003,641.97,1581.08,1407.93,14.62,21.61,554.31,2387.99,9051.4,1.3,47.34,521.29,2388.08,8137.6,8.3977,393,2388,100.0,38.86,23.3034,131,Mature
18095,89,87,0.0012,0.0002,642.41,1587.55,1400.1,14.62,21.61,553.67,2388.05,9046.42,1.3,47.38,522.3,2388.1,8134.14,8.4077,394,2388,100.0,39.13,23.325,130,Mature
18096,89,88,0.0038,-0.0002,642.39,1583.06,1402.09,14.62,21.61,553.78,2388.09,9043.31,1.3,47.51,521.67,2388.05,8127.48,8.4182,391,2388,100.0,38.98,23.3645,129,Mature
18097,89,89,-0.0016,-0.0003,641.9,1583.66,1402.83,14.62,21.61,553.66,2388.08,9046.85,1.3,47.19,521.89,2388.03,8129.06,8.4067,391,2388,100.0,39.11,23.3826,128,Mature
18098,89,90,0.0031,0.0004,642.5,1586.44,1410.97,14.62,21.61,553.84,2388.06,9056.02,1.3,47.38,521.54,2388.04,8128.06,8.4202,392,2388,100.0,38.74,23.4298,127,Mature
18099,89,91,0.0003,0.0,642.21,1586.37,1398.48,14.62,21.61,553.94,2388.05,9047.63,1.3,47.21,521.98,2388.07,8131.61,8.4091,392,2388,100.0,39.05,23.3065,126,Mature
18100,89,92,0.0015,-0.0005,642.27,1579.97,1400.86,14.62,21.61,553.83,2388.09,9044.65,1.3,47.46,521.69,2388.05,8131.23,8.4204,391,2388,100.0,38.78,23.3806,125,Mature
18101,89,93,-0.0004,0.0,642.23,1579.12,1397.37,14.62,21.61,554.48,2388.07,9040.02,1.3,47.54,521.83,2388.04,8130.48,8.3971,393,2388,100.0,38.84,23.3069,124,Mature
18102,89,94,-0.0037,-0.0001,642.48,1579.36,1404.4,14.62,21.61,553.93,2388.09,9049.62,1.3,47.38,522.13,2388.09,8136.87,8.4246,393,2388,100.0,38.9,23.3925,123,Mature
18103,89,95,0.0008,-0.0005,642.47,1581.97,1399.86,14.62,21.61,553.78,2388.09,9050.59,1.3,47.39,522.48,2388.08,8126.45,8.4061,392,2388,100.0,38.88,23.4276,122,Mature
18104,89,96,-0.004,0.0002,642.28,1582.75,1397.01,14.62,21.61,554.18,2388.06,9049.77,1.3,47.43,521.42,2388.07,8132.14,8.4236,390,2388,100.0,38.92,23.3697,121,Mature
18105,89,97,0.002,-0.0004,642.56,1588.62,1405.94,14.62,21.61,554.46,2388.05,9048.72,1.3,47.44,521.96,2388.04,8131.66,8.4139,392,2388,100.0,38.77,23.3313,120,Mature
18106,89,98,-0.0002,-0.0006,642.43,1580.15,1398.86,14.62,21.61,553.15,2388.06,9051.93,1.3,47.32,521.68,2388.03,8131.94,8.3937,391,2388,100.0,38.87,23.3936,119,Mature
18107,89,99,-0.0049,-0.0002,642.55,1586.23,1407.23,14.62,21.61,554.6,2388.03,9049.55,1.3,47.27,522.07,2388.06,8132.88,8.421,394,2388,100.0,38.82,23.2953,118,Mature
18108,89,100,-0.0004,0.0003,642.4,1590.67,1406.01,14.62,21.61,553.12,2388.06,9046.42,1.3,47.28,522.0,2388.1,8126.54,8.4465,392,2388,100.0,38.85,23.3891,117,Mature
